_row_id,_input_row_index,_source_url,extract_rank,extract_text,is_gap_extract,brief_usefulness_score_0_100,brief_gap_analysis_usefulness_score_0_100,brief_message_usefulness_score_0_100
row::f6b302cfd29391325f8784abf60f13b6b47144e6,24,https://www.food.gov.uk/research/food-hypersensitivity/using-nhs-data-to-monitor-trends-in-the-occurrence-of-severe-food-induced-allergic-reactions,6,Cows' milk was reported to be the most common cause of fatal anaphylaxis in children aged under 16 years.,False,82,90,58
row::f6b302cfd29391325f8784abf60f13b6b47144e6,24,https://www.food.gov.uk/research/food-hypersensitivity/using-nhs-data-to-monitor-trends-in-the-occurrence-of-severe-food-induced-allergic-reactions,7,40% of individuals with prior food-induced anaphylaxis were not prescribed AAI and at least 59% did not have AAI on repeat prescription.,False,82,90,58
row::f6b302cfd29391325f8784abf60f13b6b47144e6,24,https://www.food.gov.uk/research/food-hypersensitivity/using-nhs-data-to-monitor-trends-in-the-occurrence-of-severe-food-induced-allergic-reactions,8,Most healthcare visits for food allergy occurred in general practice.,False,82,90,58
row::f6b302cfd29391325f8784abf60f13b6b47144e6,24,https://www.food.gov.uk/research/food-hypersensitivity/using-nhs-data-to-monitor-trends-in-the-occurrence-of-severe-food-induced-allergic-reactions,9,Less than 3% of individuals with a diagnosis of food allergy attended Accident & Emergency during the study period (2008–2018).,False,82,90,58
row::dca2e1996e7409e0760e5ec56f65118daa83917d,25,https://www.nhs.uk/conditions/anaphylaxis,1,NHS states anaphylaxis is life-threatening and rapid onset; advises calling 999 for key symptoms and using an adrenaline auto-injector.,False,65,75,60
row::dca2e1996e7409e0760e5ec56f65118daa83917d,25,https://www.nhs.uk/conditions/anaphylaxis,2,NHS advises carrying 2 adrenaline auto-injectors at all times and using a second auto-injector if not improved after 5 minutes.,False,65,75,60
row::dca2e1996e7409e0760e5ec56f65118daa83917d,25,https://www.nhs.uk/conditions/anaphylaxis,3,"NHS advises repeated training each time prescribed, practising with a trainer device, and teaching friends how to use it.",False,65,75,60
row::dca2e1996e7409e0760e5ec56f65118daa83917d,25,https://www.nhs.uk/conditions/anaphylaxis,4,NHS includes practical readiness guidance: avoid extreme temperatures and check expiry dates regularly.,False,65,75,60
row::dca2e1996e7409e0760e5ec56f65118daa83917d,25,https://www.nhs.uk/conditions/anaphylaxis,5,NHS includes an equity note: colour change may be easier to see on palms/soles in brown/black skin.,False,65,75,60
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,1,Device activation problems reported; dose may not be delivered; more force may be needed.,False,78,62,72
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,2,Switching guidance: Emerade 500 microgram users advised to obtain replacement devices (EpiPen/Jext max 300 micrograms).,False,78,62,72
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,3,Regulator statement referencing data supporting 500→300 replacement for a single pen.,False,78,62,72
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,4,"Carry two pens at all times; if first does not activate, use second immediately.",False,78,62,72
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,5,"Training burden: brands differ in administration; patients urged to review instructions, videos, obtain trainer pens; limited face-to-face training (remote/self-directed options).",False,78,62,72
row::386f1c31e46abf3fd1fd88d970687d45da44c907,26,https://www.gov.uk/government/news/patients-informed-to-exchange-emerade-500-micrograms-adrenaline-pens-for-a-different-brand,6,Access/logistics steps for replacement prescription and pharmacy supply/home delivery (COVID-era).,False,78,62,72
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,1,Class 1 recall due to potential non-delivery/premature activation; damage may be invisible before use.,False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,2,Dropped-device scenario highlighted as potential trigger for failure/premature activation.,False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,3,Training mandated when switching brands because device operation differs; trainer pens encouraged for practice.,False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,4,"Emergency algorithm: treat promptly at first signs (even if in doubt), call 999, carry two, use second immediately if first fails; second dose after ~5 minutes if not improving/deteriorating; attempt reactivation while awaiting ambulance.",False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,5,School access guidance includes teenagers carrying devices when competent; do not lock devices away.,False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,6,Supply fragility noted; limits on number of pens per patient with exceptions for school needs.,False,86,82,78
row::5aa6fe7d651f402426dd8487e436a3fa365f08c9,27,https://www.gov.uk/drug-device-alerts/national-patient-safety-alert-class-1-medicines-recall-notification-recall-of-emerade-500-micrograms-and-emerade-300-micrograms-auto-injectors-due-to-the-potential-for-device-failure-natpsa-slash-2023-slash-004-slash-mhra,7,Dose-transition statement: 300µg alternatives may replace 500µg based on blood-adrenaline (PK) studies.,False,86,82,78
row::3c8bf5c9706d5f5d14b6c241b663d484e91020f2,28,https://www.healio.com/news/allergy-asthma/20250818/fears-common-among-teenagers-with-food-allergy,1,"Cohort: 46 respondents aged 13 to 18 years (median age, 16 years), with 34 (74%) reporting at least one food allergy.",False,70,75,68
row::3c8bf5c9706d5f5d14b6c241b663d484e91020f2,28,https://www.healio.com/news/allergy-asthma/20250818/fears-common-among-teenagers-with-food-allergy,2,"For “I am scared to eat food from a new restaurant,” in the food allergy group: 20% sometimes, 23% often, 33% almost always.",False,70,75,68
row::3c8bf5c9706d5f5d14b6c241b663d484e91020f2,28,https://www.healio.com/news/allergy-asthma/20250818/fears-common-among-teenagers-with-food-allergy,3,35% of the food allergy group (and 0% of no-food-allergy group) said they often felt scared when eating with an adult other than their parent.,False,70,75,68
row::3c8bf5c9706d5f5d14b6c241b663d484e91020f2,28,https://www.healio.com/news/allergy-asthma/20250818/fears-common-among-teenagers-with-food-allergy,4,"Feeling scared when eating at school or camp: 20% sometimes, 17% often, 23% almost always (food allergy group).",False,70,75,68
row::3c8bf5c9706d5f5d14b6c241b663d484e91020f2,28,https://www.healio.com/news/allergy-asthma/20250818/fears-common-among-teenagers-with-food-allergy,5,Worry about what they eat while traveling: 37% often and 17% almost always (food allergy group).,False,70,75,68
row::aa19ad826e88b3dec4423b6158de1e6784180d16,29,https://www.rcpch.ac.uk/news-events/news/rcpch-respond-national-child-mortality-databases-child-deaths-due-asthma-or,1,"“Between March 2019 and March 2023, 54 children and young people in the UK died from asthma.”",False,58,70,45
row::aa19ad826e88b3dec4423b6158de1e6784180d16,29,https://www.rcpch.ac.uk/news-events/news/rcpch-respond-national-child-mortality-databases-child-deaths-due-asthma-or,2,“The death rate was four times higher for children from more deprived areas.”,False,58,70,45
row::aa19ad826e88b3dec4423b6158de1e6784180d16,29,https://www.rcpch.ac.uk/news-events/news/rcpch-respond-national-child-mortality-databases-child-deaths-due-asthma-or,3,“65% attended an emergency department or had an emergency admission in the year before their death.”,False,58,70,45
row::aa19ad826e88b3dec4423b6158de1e6784180d16,29,https://www.rcpch.ac.uk/news-events/news/rcpch-respond-national-child-mortality-databases-child-deaths-due-asthma-or,4,“families living with deprivation are known to struggle to engage and navigate through the NHS.”,False,58,70,45
row::aa19ad826e88b3dec4423b6158de1e6784180d16,29,https://www.rcpch.ac.uk/news-events/news/rcpch-respond-national-child-mortality-databases-child-deaths-due-asthma-or,5,"“The healthcare system needs to shift towards a more patient-centred, community-based service to better support children with asthma.”",False,58,70,45
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,1,Under-recognition by patients and HCPs contributes to delayed/inadequate treatment.,False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,2,"Epinephrine is first-line, should be given immediately for suspected anaphylaxis, and is safe even if diagnosis uncertain.",False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,3,Avoid replacing/delaying epinephrine with antihistamines/steroids; sedating antihistamines can confound assessment and add risk.,False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,4,Correct technique matters (IM anterolateral thigh; upper arm is inferior for absorption).,False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,5,Repeat dosing may be needed (every 5–15 minutes as necessary).,False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,6,Biphasic reactions occur in a meaningful minority; observation should be individualized.,False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,7,"Rare ‘no-EMS’ home management requires competence + immediate access to ≥2 in-date, weight-appropriate EAIs.",False,72,70,62
row::9e3d7ed773e48d591e3baf82b95f9b9802032a9d,30,https://link.springer.com/article/10.1186/s13223-024-00926-3,8,"Cofactors (exercise, alcohol, stress, infection) can modulate severity/threshold—relevant to teen contexts (sport/social situations).",False,72,70,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,1,Strong recommendation for immediate emergency call and use of available epinephrine auto-injector per instructions (bystander/caregiver pre-arrival actions).,False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,2,Epinephrine first-line for Grade II–IV anaphylaxis; administer as soon as possible.,False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,3,IM epinephrine dosing framework with age threshold (≥14 years max 0.5 mg vs <14 years max 0.3 mg) and repeat dosing interval 5–15 minutes.,False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,4,Technique: IM injection in mid-anterolateral thigh.,False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,5,"Discharge education/training recommended for patients/caregivers (diagnostic criteria, avoidance, first-line treatments).",False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,6,Recognition nuance: not all anaphylaxis has skin/mucosal symptoms; onset often within 30–60 minutes; respiratory/cardiovascular compromise indicates severe anaphylaxis.,False,72,85,62
row::0ac5864354b5f7dd65d2e4b553b18df04b19c785,31,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.845689/full,7,Observational evidence cited: pre-ED epinephrine associated with reduced admission and shorter ED stay (with caveats).,False,72,85,62
row::28bc64aa4a037ff359f8012e1e871c63e913948c,32,https://www.anaphylaxis.org.uk/recall-of-emerade-300-and-500-microgram-adrenaline-auto-injector-devices,1,Device failure/premature activation risk if knocked/dropped; internal damage not easily identifiable.,False,78,70,72
row::28bc64aa4a037ff359f8012e1e871c63e913948c,32,https://www.anaphylaxis.org.uk/recall-of-emerade-300-and-500-microgram-adrenaline-auto-injector-devices,2,Carry-two standard reiterated for all patients.,False,78,70,72
row::28bc64aa4a037ff359f8012e1e871c63e913948c,32,https://www.anaphylaxis.org.uk/recall-of-emerade-300-and-500-microgram-adrenaline-auto-injector-devices,3,Training/retraining is 'vital' when switching brands due to different instructions.,False,78,70,72
